Lead_Origin,Lead_Source,Do_Not_Email,Do_Not_Call,Converted,TotalVisits,Total_Time_On_Website,Page_Views_Per_Visit,Last_Activity,Specialization,Current_Occupation,Search,Newspaper_Article,X_Forums,Newspaper,Digital_Advertisement,Through_Recommendations,City,Free_Copy,Last_Notable_Activity
Landing_Page_Submission,Direct_Traffic,No,No,0,4,13,2,Email_Link_Clicked,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Link_Clicked
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Olark_Chat_Conversation
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,4,225,4,SMS_Sent,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,0,2,16,1,Olark_Chat_Conversation,Others,Student,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,5,143,2.5,Page_Visited_on_Website,Others,Student,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Direct_Traffic,No,No,0,2,24,2,Email_Opened,Business_Administration,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Olark_Chat_Conversation
Landing_Page_Submission,Direct_Traffic,No,No,0,2,1328,2,SMS_Sent,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Lead_Add_Form,Welingak_Website,Yes,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,2,238,2,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
API,Google,Yes,No,1,3,156,1.5,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Google,No,No,1,2,1311,1,SMS_Sent,Marketing_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,No,1,3,519,3,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,Yes,No,0,0,0,0,Email_Bounced,Marketing_Management,Working_Professional,No,No,No,No,No,No,Other_Cities,No,Modified
Lead_Add_Form,Welingak_Website,No,No,1,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,1,3,1575,3,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,5,1675,5,SMS_Sent,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Google,No,No,1,4,1766,2,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,4,237,4,SMS_Sent,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Lead_Add_Form,Welingak_Website,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Direct_Traffic,Yes,No,0,7,157,3.5,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Olark_Chat_Conversation
API,Google,No,No,0,2,1148,2,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,1,9,1233,4.5,Email_Opened,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,1,3,1152,3,Email_Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,1,4,1224,4,Email_Opened,Business_Administration,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
API,Organic_Search,No,No,1,12,1125,3,Page_Visited_on_Website,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,1,4,1483,2,Had_a_Phone_Conversation,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Other_Cities,No,Had_a_Phone_Conversation
Landing_Page_Submission,Direct_Traffic,No,No,0,2,33,2,Page_Visited_on_Website,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,3,69,3,SMS_Sent,Finance_Management,Working_Professional,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,5,2058,5,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Organic_Search,Yes,No,0,10,155,5,Page_Visited_on_Website,Travel_and_Tourism,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Google,No,No,0,8,963,8,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,Email_Opened
API,Olark_Chat,No,No,0,3,1440,1.5,Olark_Chat_Conversation,Marketing_Management,Unemployed,No,No,No,No,No,No,Other_Cities,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,No,0,6,288,3,SMS_Sent,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,1,4,1147,4,SMS_Sent,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
API,Organic_Search,No,No,1,7,1247,7,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,4,1376,4,SMS_Sent,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,2,5,2,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,Yes,No,0,1,190,1,Email_Bounced,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,4,3,4,SMS_Sent,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,2,197,2,SMS_Sent,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,1,3,521,3,SMS_Sent,Finance_Management,Student,No,No,No,No,No,No,Thane_&_Outskirts,Yes,SMS_Sent
Landing_Page_Submission,Google,No,No,0,4,275,4,Page_Visited_on_Website,Marketing_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,0,5,140,5,Email_Opened,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,1163,2,Converted_to_Lead,International_Business,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,2,437,2,Email_Opened,Hospitality_Management,Student,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,2,84,2,SMS_Sent,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,SMS_Sent
Landing_Page_Submission,Google,No,No,0,5,459,5,Email_Opened,Human_Resource_Management,Student,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,293,2,Email_Opened,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Email_Opened
API,Olark_Chat,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,No,1,3,730,3,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Other_Cities,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,2,1534,2,SMS_Sent,Healthcare_Management,Working_Professional,No,No,No,No,No,No,Other_Cities,Yes,SMS_Sent
API,Olark_Chat,No,No,0,4,10,2,Form_Submitted_on_Website,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,5,461,5,Email_Opened,International_Business,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,2,762,2,Email_Opened,International_Business,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,5,279,2.5,SMS_Sent,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,3,291,1.5,Email_Opened,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,1,14,1290,3.5,Email_Opened,Travel_and_Tourism,Working_Professional,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
Landing_Page_Submission,Google,No,No,0,3,135,1.5,SMS_Sent,Operations_Management,Unemployed,No,No,No,No,No,No,Other_Cities,No,SMS_Sent
API,Olark_Chat,No,No,1,2,662,1,SMS_Sent,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,0,20,1494,6.67,SMS_Sent,International_Business,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,16,1996,4,Page_Visited_on_Website,Business_Administration,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Page_Visited_on_Website
API,Organic_Search,No,No,1,4,1833,4,SMS_Sent,Media_and_Advertising,Working_Professional,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,1,7,1058,1.75,SMS_Sent,Business_Administration,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,1,3,1449,1.5,SMS_Sent,Human_Resource_Management,Working_Professional,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,2,465,2,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,Email_Opened
Landing_Page_Submission,Google,No,No,1,8,1775,2.67,Email_Opened,Business_Administration,Working_Professional,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
Landing_Page_Submission,Google,No,No,1,4,887,4,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,Yes,No,1,3,1738,3,SMS_Sent,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,1,6,428,2,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Other_Cities,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,9,78,4.5,SMS_Sent,Hospitality_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,No,SMS_Sent
API,Olark_Chat,No,No,1,10,1290,2,SMS_Sent,Travel_and_Tourism,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,Yes,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,2,29,2,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,1,4,763,2,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,2,463,2,SMS_Sent,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,Yes,SMS_Sent
API,Google,No,No,0,2,217,2,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,2,90,2,SMS_Sent,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Google,No,No,0,5,167,5,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,1,3,620,1.5,SMS_Sent,IT_Projects_Management,Working_Professional,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Google,No,No,0,3,93,3,Page_Visited_on_Website,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,No,0,10,144,5,Email_Link_Clicked,Hospitality_Management,Unemployed,No,No,No,No,No,No,Other_Cities,No,Modified
API,Olark_Chat,No,No,1,0,0,0,Email_Link_Clicked,Others,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,No,Modified
Landing_Page_Submission,Organic_Search,No,No,1,3,1375,3,SMS_Sent,Operations_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,2,1396,2,Email_Link_Clicked,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,Yes,Email_Link_Clicked
Landing_Page_Submission,Direct_Traffic,Yes,No,0,2,247,2,SMS_Sent,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,Modified
API,Olark_Chat,No,No,1,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Other_Cities,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,4,1063,4,Email_Opened,Finance_Management,Working_Professional,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,Yes,No,0,1,258,1,Email_Bounced,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,1,170,1,Form_Submitted_on_Website,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Other_Cities,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,2,219,2,Email_Opened,International_Business,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,3,692,3,SMS_Sent,Operations_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,SMS_Sent
Landing_Page_Submission,Google,No,No,1,4,1647,4,Email_Opened,E-COMMERCE,Businessman,No,No,No,No,No,No,Tier_II_Cities,No,Email_Opened
API,Organic_Search,No,No,1,8,257,4,Email_Opened,Finance_Management,Working_Professional,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
API,Organic_Search,No,No,1,9,1115,2.25,Email_Opened,Hospitality_Management,Working_Professional,No,No,No,No,No,No,Other_Cities,No,Email_Opened
API,Olark_Chat,No,No,0,3,1599,1.5,Form_Submitted_on_Website,Finance_Management,Unemployed,No,No,No,No,No,No,Other_Cities,No,Modified
Landing_Page_Submission,Direct_Traffic,Yes,No,0,7,1139,2.33,Email_Bounced,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Bounced
Landing_Page_Submission,Direct_Traffic,No,No,0,3,341,3,Email_Opened,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Organic_Search,No,No,1,2,1248,1,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Other_Cities,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,4,1115,1.33,Page_Visited_on_Website,Finance_Management,Working_Professional,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Page_Visited_on_Website
API,Olark_Chat,No,No,1,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Other_Cities,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Link_Clicked,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Link_Clicked
Landing_Page_Submission,Direct_Traffic,No,No,0,4,73,4,SMS_Sent,Supply_Chain_Management,Unemployed,No,No,No,No,Yes,No,Mumbai,No,SMS_Sent
API,Olark_Chat,Yes,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Olark_Chat_Conversation
Landing_Page_Submission,Direct_Traffic,Yes,No,0,2,1103,2,SMS_Sent,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Other_Cities,No,SMS_Sent
API,Google,No,No,0,2,144,2,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Google,No,No,0,3,36,3,Form_Submitted_on_Website,Finance_Management,Working_Professional,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,1,290,1,Converted_to_Lead,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Organic_Search,No,No,0,5,168,2.5,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,Yes,No,0,2,410,2,Email_Bounced,Finance_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Modified
Landing_Page_Submission,Google,No,No,1,8,735,8,Email_Opened,Supply_Chain_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Link_Clicked,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,No,0,28,340,4,Email_Link_Clicked,International_Business,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Link_Clicked
API,Google,No,No,0,3,88,1.5,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,3,515,3,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,5,1295,5,Email_Opened,Banking_Investment_And_Insurance,Student,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
API,Olark_Chat,No,No,0,3,1795,1.5,Olark_Chat_Conversation,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Olark_Chat_Conversation
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,1,3,1190,3,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,Yes,No,0,5,623,5,Email_Bounced,International_Business,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Google,No,No,0,3,62,3,Email_Link_Clicked,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,3,204,3,Olark_Chat_Conversation,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Email_Link_Clicked,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,2,111,2,Email_Opened,Healthcare_Management,Working_Professional,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Google,No,No,1,4,752,4,Email_Opened,Finance_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Direct_Traffic,No,No,1,2,1441,2,SMS_Sent,IT_Projects_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Marketing_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,1,10,932,2.5,Page_Visited_on_Website,Business_Administration,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,1,2,869,1,SMS_Sent,Operations_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,No,1,4,1529,4,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,1,1,1186,1,SMS_Sent,Operations_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,1,5,484,5,SMS_Sent,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Google,No,No,1,2,837,1,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Organic_Search,No,No,1,3,1228,1.5,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,No,0,4,228,4,Page_Visited_on_Website,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,0,3,1314,1.5,Email_Link_Clicked,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Link_Clicked
Landing_Page_Submission,Google,No,No,1,4,1098,4,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,5,124,2.5,Page_Visited_on_Website,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,1,419,1,Converted_to_Lead,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,2,861,2,Email_Opened,Healthcare_Management,Housewife,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Lead_Add_Form,Reference,No,No,1,1,938,1,Email_Opened,Human_Resource_Management,Working_Professional,No,No,No,No,No,No,Other_Cities,No,Email_Opened
API,Direct_Traffic,No,No,1,5,306,1.25,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,1,4,699,4,SMS_Sent,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,SMS_Sent
Landing_Page_Submission,Google,No,No,1,4,666,2,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Other_Cities,No,SMS_Sent
